id,year,violent,murder,robbery,prisoners,afam,cauc,male,population,income,density,law,State__alabama,State__alaska,State__albama,State__arizona,State__arkansas,State__california,State__colorado,State__connecticut,State__delaware,State__district of columbia,State__florida,State__georgia,State__hawaii,State__idaho,State__illinois,State__indiana,State__iowa,State__kansas,State__kentucky,State__louisiana,State__maine,State__maryland,State__massachusetts,State__michigan,State__minnesota,State__mississippi,State__missouri,State__montana,State__nebraska,State__nevada,State__new hampshire,State__new jersey,State__new mexico,State__new york,State__north carolina,State__north dakota,State__ohio,State__oklahoma,State__oregon,State__pennsylvania,State__rhode island,State__south carolina,State__south dakota,State__tennessee,State__texas,State__utah,State__vermont,State__virginia,State__washington,State__west virginia,State__wisconsin,State__wyoming
302,1979,743.9,10.7,321.1,96.0,5.51595,62.54858,17.90405,11.39684,14053.4,0.2044349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,1980,808.0,10.6,367.0,95.0,5.659422,62.0413,17.798389999999998,11.4347,13392.09,0.2054938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,1981,792.5,10.5,373.2,94.0,5.717615,61.88956999999999,17.69374,11.44346,13426.0,0.2056512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,1982,774.3,8.8,346.8,113.0,5.786729,61.5728,17.50049,11.42341,13179.67,0.2052909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,1983,728.1,9.7,318.9,119.0,5.8304089999999995,61.23556,17.251820000000002,11.40882,13289.0,0.20502870000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,1984,724.9,9.0,303.8,135.0,5.887696,60.889759999999995,17.00621,11.412139999999999,14080.04,0.20508829999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,1985,714.8,8.0,287.1,149.0,5.935356,60.611230000000006,16.738789999999998,11.3998,14360.41,0.2048666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,1986,808.9,8.9,325.3,161.0,5.984066,60.26858000000001,16.448610000000002,11.387260000000001,14802.16,0.2046412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,1987,796.2,8.3,314.3,168.0,6.044029,60.007419999999996,16.14987,11.39118,15162.45,0.2047116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,1988,810.4,8.6,312.7,171.0,6.104655,59.836819999999996,15.87374,11.39018,15544.16,0.2046936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,1989,845.9,9.0,335.7,181.0,6.170642,59.59296,15.61103,11.40979,15766.1,0.205046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,1990,967.4,10.3,394.0,211.0,6.253667,61.308730000000004,15.354389999999999,11.44698,15816.07,0.20590679999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,1991,1039.2,11.3,456.1,234.0,6.289829,61.05313,15.07635,11.535969999999999,15584.92,0.20750770000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,1992,977.3,11.4,412.5,247.0,6.34584,60.84206,14.82899,11.6352,16162.44,0.20929250000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,1993,959.7,11.4,381.2,271.0,6.404929,60.66113000000001,14.5957,11.72598,16112.96,0.21092550000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,1994,960.9,11.7,372.6,294.0,6.450367,60.464209999999994,14.39548,11.80499,16423.68,0.2123466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,1995,996.1,10.3,330.8,310.0,6.498252,60.30975,14.2654,11.88494,16770.52,0.21378470000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,1996,890.4,10.0,279.4,317.0,6.53061,60.21309,14.181939999999999,11.953,17148.17,0.21500909999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,1997,861.4,9.2,278.4,327.0,6.582279,60.154790000000006,14.11023,12.011510000000001,17609.08,0.2160615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,1998,807.7,8.4,248.5,342.0,6.644557000000001,60.220580000000005,14.08345,12.06977,18333.67,0.2171096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,1999,732.5,7.7,219.4,357.0,6.703696000000001,60.3039,14.05192,12.12837,18620.52,0.21816359999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,1977,310.6,7.4,123.2,79.0,2.6976,67.79831,18.27271,5.425637,11835.16,0.15030710000000003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,1978,323.5,6.2,121.4,80.0,2.725104,67.7674,18.11898,5.470212999999999,12233.17,0.151542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,1979,338.0,8.3,132.7,82.0,2.755229,67.68885999999999,17.97917,5.501176,12092.81,0.15239979999999997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,1980,377.8,8.9,141.4,98.0,2.823509,67.90417,17.9503,5.490721,11423.84,0.15280870000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,1981,341.6,7.1,129.0,114.0,2.854706,67.83166,17.82692,5.480425,11349.08,0.1525221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,1982,300.6,6.5,109.0,138.0,2.8722220000000003,67.70846999999999,17.6267,5.4679269999999995,11040.34,0.15217429999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,1983,283.8,5.2,99.9,152.0,2.885897,67.52014,17.3782,5.4504019999999995,11203.0,0.1516866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,1984,305.2,5.5,98.9,164.0,2.9054130000000002,67.398,17.10892,5.458328,11934.76,0.15190720000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,1985,309.4,5.8,92.1,165.0,2.9251270000000003,67.2464,16.84403,5.4592160000000005,12170.42,0.1519319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,1986,307.7,6.0,90.0,175.0,2.938516,67.04064,16.546670000000002,5.454114,12563.29,0.15178989999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,1987,328.5,5.6,88.6,181.0,2.961735,66.8979,16.23834,5.473008999999999,12860.33,0.15231570000000003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,1988,380.0,6.4,89.0,192.0,2.994701,66.76343,15.94941,5.491733999999999,13148.67,0.1528369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,1989,406.5,6.3,101.4,202.0,3.0257709999999998,66.50909,15.64921,5.523683999999999,13466.31,0.153726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,1990,473.9,6.2,101.3,217.0,3.074402,68.73007,15.39386,5.555097,13430.25,0.1548675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,1991,505.3,7.5,116.0,223.0,3.103143,68.65849,15.18651,5.602062,13198.2,0.15617679999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,1992,508.5,8.2,122.2,226.0,3.153816,68.592,14.997060000000001,5.648649,13680.99,0.15747560000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,1993,489.1,7.5,119.8,242.0,3.194074,68.5289,14.836379999999998,5.701965,13857.17,0.158962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,1994,525.1,7.9,130.2,250.0,3.237767,68.3758,14.6568,5.745626000000001,14214.82,0.16017920000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,1995,524.7,8.0,135.2,258.0,3.273013,68.29259,14.53459,5.791819,14286.63,0.1614669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,1996,537.0,7.2,124.1,275.0,3.305725,68.28423000000001,14.45186,5.834908,14462.12,0.1626682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,1997,514.6,7.3,132.4,286.0,3.3554769999999996,68.14533,14.38239,5.87237,14747.51,0.16371259999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,1998,431.0,7.7,111.2,301.0,3.392214,68.09436,14.30045,5.907617,15360.54,0.1646952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,1999,374.6,6.6,109.3,321.0,3.437446,68.08481,14.194870000000002,5.942901,15641.89,0.1656789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,1977,144.0,2.3,41.2,66.0,0.685653,70.63897,18.09675,2.913573,11973.25,0.052083000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,1978,161.4,2.6,46.9,70.0,0.7171860999999999,70.57121,17.97955,2.918071,12893.26,0.0521634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,1979,181.2,2.2,50.2,70.0,0.7449912,70.48128,17.87537,2.915739,12504.41,0.0521217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,1980,200.4,2.2,54.9,72.0,0.7836602,70.29703,17.76132,2.914018,11692.24,0.05206860000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,1981,204.2,2.6,53.6,86.0,0.8174416999999999,70.04603,17.54038,2.907975,12020.93,0.0519606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,1982,172.7,2.3,36.2,88.0,0.8431924999999999,69.69798,17.232039999999998,2.8881900000000003,11586.26,0.0516071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,1983,181.1,2.3,41.0,93.0,0.8671857,69.30383,16.88523,2.87055,11485.0,0.0512919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,1984,198.7,2.0,38.3,92.0,0.8918277,68.98267,16.52477,2.8586240000000003,12273.28,0.0510788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,1985,211.7,1.9,41.2,97.0,0.9249439,68.6693,16.1795,2.829685,12403.77,0.050561699999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,1986,235.1,1.8,42.0,98.0,0.9559214,68.29514,15.8061,2.791966,12744.18,0.04988769999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,1987,231.2,2.1,36.2,98.0,0.9885779,68.13417,15.449670000000001,2.7670049999999997,13066.42,0.0494417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,1988,256.8,1.7,39.9,101.0,1.023085,68.14285,15.16346,2.768392,12895.23,0.049466500000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,1989,266.3,1.9,39.0,107.0,1.061725,67.98687,14.875160000000001,2.770585,13299.29,0.04950569999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,1990,299.7,1.9,39.2,126.0,1.099156,70.36103,14.6755,2.779769,13243.56,0.049749800000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,1991,303.3,2.0,45.0,139.0,1.145482,70.44009,14.57194,2.791227,13054.93,0.0499548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,1992,278.0,1.6,39.6,144.0,1.194725,70.6496,14.48829,2.806923,13446.69,0.0502358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,1993,325.5,2.3,53.9,160.0,1.2392370000000001,70.71406999999999,14.4337,2.820525,13042.08,0.050479199999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,1994,315.1,1.7,46.9,174.0,1.2849270000000002,70.80584,14.365689999999999,2.829422,13774.66,0.0506384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,1995,354.4,1.8,53.0,192.0,1.3222049999999999,70.96812,14.333789999999999,2.8408599999999997,13852.37,0.050843099999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,1996,272.5,1.9,45.1,207.0,1.351952,71.02967,14.324620000000001,2.848473,14422.76,0.0509794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,1997,310.0,1.8,55.9,222.0,1.369852,71.10349000000001,14.28554,2.854396,14780.42,0.0510854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,1998,311.5,1.9,50.9,243.0,1.3837700000000002,71.19295,14.23063,2.861025,15185.18,0.051204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,1999,280.0,1.5,36.6,258.0,1.413076,71.35866999999999,14.14049,2.869413,15307.6,0.05135409999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,1977,309.8,6.6,100.7,91.0,2.3397360000000003,67.85155,18.432489999999998,2.320647,12012.71,0.028374299999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,1978,318.2,5.7,93.7,97.0,2.3896490000000004,67.62933000000001,18.20952,2.335657,12349.3,0.028557799999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,1979,353.6,5.5,102.3,98.0,2.457519,67.38694,18.05302,2.350908,12677.28,0.028744299999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,1980,389.3,6.9,113.1,95.0,2.570198,67.20489,17.9423,2.369039,12135.94,0.028969099999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,1981,369.4,6.3,109.7,106.0,2.6219580000000002,66.98371,17.80109,2.384859,12327.81,0.029162599999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,1982,335.9,5.7,87.0,116.0,2.654577,66.67711,17.5309,2.401211,12372.65,0.0293626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,1983,326.6,5.6,84.0,129.0,2.688512,66.37501999999999,17.25579,2.415537,12373.0,0.0295377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,1984,334.2,3.7,71.6,152.0,2.7166639999999997,66.07585999999999,16.88186,2.424076,13044.32,0.029642200000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,1985,355.8,4.9,78.7,173.0,2.768463,65.7078,16.58557,2.427412,13269.58,0.0296829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,1986,368.8,4.4,79.6,192.0,2.815035,65.43351,16.23701,2.432616,13547.74,0.0297466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,1987,360.7,4.4,82.1,217.0,2.860774,65.15876999999999,15.90991,2.4453869999999998,13666.29,0.029902699999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,1988,365.2,3.4,85.9,233.0,2.915734,65.0228,15.6331,2.4619869999999997,13750.7,0.030105700000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,1989,400.8,5.5,99.8,232.0,2.955258,64.77983,15.371310000000001,2.4728470000000002,13725.68,0.030238499999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,1990,447.7,4.0,117.6,222.0,3.021466,66.75621,15.15296,2.480683,13854.68,0.030317700000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,1991,499.6,6.1,138.4,227.0,3.038503,66.77325,15.032770000000001,2.495209,13766.19,0.0304952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,1992,510.8,6.0,129.9,231.0,3.129085,66.91853,14.89706,2.526042,14168.05,0.030872000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
